order_id,date,time,time_bucket
3003,19/02/2015,21:32:12,Dinner
3004,19/02/2015,21:56:20,Dinner
3005,20/02/2015,11:53:36,Lunch
3006,20/02/2015,12:01:32,Lunch
3007,20/02/2015,12:06:37,Lunch
3008,20/02/2015,12:09:54,Lunch
3009,20/02/2015,12:21:25,Lunch
3010,20/02/2015,12:26:16,Lunch
3011,20/02/2015,12:29:25,Lunch
3012,20/02/2015,12:32:03,Lunch
3013,20/02/2015,12:45:23,Lunch
3014,20/02/2015,12:58:29,Lunch
3015,20/02/2015,12:59:05,Lunch
3016,20/02/2015,13:07:02,Lunch
3017,20/02/2015,13:09:41,Lunch
3018,20/02/2015,13:12:40,Lunch
3019,20/02/2015,13:15:28,Lunch
3020,20/02/2015,13:17:11,Lunch
3021,20/02/2015,13:23:48,Lunch
3022,20/02/2015,13:24:12,Lunch
3023,20/02/2015,13:29:47,Lunch
3024,20/02/2015,13:35:59,Lunch
3025,20/02/2015,13:37:52,Lunch
3026,20/02/2015,13:38:14,Lunch
3027,20/02/2015,13:41:20,Lunch
3028,20/02/2015,13:48:58,Lunch
3029,20/02/2015,13:55:24,Lunch
3030,20/02/2015,13:59:16,Lunch
3031,20/02/2015,14:06:14,Lunch
3032,20/02/2015,14:08:19,Lunch
3033,20/02/2015,14:54:29,Lunch
3034,20/02/2015,14:55:08,Lunch
3035,20/02/2015,15:07:45,Afternoon
3036,20/02/2015,15:14:47,Afternoon
3037,20/02/2015,15:16:15,Afternoon
3038,20/02/2015,15:46:43,Afternoon
3039,20/02/2015,15:48:51,Afternoon
3040,20/02/2015,16:09:58,Afternoon
3041,20/02/2015,16:25:39,Afternoon
3042,20/02/2015,16:30:09,Afternoon
3043,20/02/2015,16:46:25,Afternoon
3044,20/02/2015,17:10:25,Afternoon
3045,20/02/2015,17:27:46,Afternoon
3046,20/02/2015,17:35:34,Afternoon
3047,20/02/2015,17:42:09,Afternoon
3048,20/02/2015,17:45:15,Afternoon
3049,20/02/2015,17:49:20,Afternoon
3050,20/02/2015,17:54:22,Afternoon
3051,20/02/2015,17:57:09,Afternoon
3052,20/02/2015,17:57:21,Afternoon
3053,20/02/2015,17:58:01,Afternoon
3054,20/02/2015,18:04:47,Dinner
3055,20/02/2015,18:42:15,Dinner
3056,20/02/2015,19:01:48,Dinner
3057,20/02/2015,19:17:04,Dinner
3058,20/02/2015,19:19:17,Dinner
3059,20/02/2015,19:26:34,Dinner
3060,20/02/2015,19:36:58,Dinner
3061,20/02/2015,19:42:12,Dinner
3062,20/02/2015,19:51:17,Dinner
3063,20/02/2015,20:03:43,Dinner
3064,20/02/2015,20:06:45,Dinner
3065,20/02/2015,20:12:13,Dinner
3066,20/02/2015,20:12:43,Dinner
3067,20/02/2015,20:22:25,Dinner
3068,20/02/2015,20:45:09,Dinner
3069,20/02/2015,20:47:39,Dinner
3070,20/02/2015,21:02:16,Dinner
3071,20/02/2015,21:14:34,Dinner
3072,20/02/2015,21:28:46,Dinner
3073,20/02/2015,21:36:46,Dinner
3074,20/02/2015,21:39:19,Dinner
3075,20/02/2015,22:11:07,Dinner
3076,20/02/2015,22:12:20,Dinner
3077,20/02/2015,22:17:15,Dinner
3078,21/02/2015,11:43:29,Lunch
3079,21/02/2015,12:04:27,Lunch
3080,21/02/2015,12:23:18,Lunch
3081,21/02/2015,12:35:15,Lunch
3082,21/02/2015,12:37:30,Lunch
3083,21/02/2015,12:43:43,Lunch
3084,21/02/2015,12:44:07,Lunch
3085,21/02/2015,12:49:36,Lunch
3086,21/02/2015,12:57:21,Lunch
3087,21/02/2015,12:59:13,Lunch
3088,21/02/2015,13:20:12,Lunch
3089,21/02/2015,13:42:51,Lunch
3090,21/02/2015,14:03:29,Lunch
3091,21/02/2015,14:04:59,Lunch
3092,21/02/2015,14:41:55,Lunch
3093,21/02/2015,15:07:39,Afternoon
3094,21/02/2015,15:10:02,Afternoon
3095,21/02/2015,15:11:34,Afternoon
3096,21/02/2015,15:12:31,Afternoon
3097,21/02/2015,15:25:30,Afternoon
3098,21/02/2015,15:26:00,Afternoon
3099,21/02/2015,15:37:24,Afternoon
3100,21/02/2015,15:41:20,Afternoon
3101,21/02/2015,16:12:23,Afternoon
3102,21/02/2015,16:32:10,Afternoon
3103,21/02/2015,16:37:19,Afternoon
3104,21/02/2015,16:45:25,Afternoon
3105,21/02/2015,16:46:37,Afternoon
3106,21/02/2015,17:16:04,Afternoon
3107,21/02/2015,17:26:20,Afternoon
3108,21/02/2015,17:28:57,Afternoon
3109,21/02/2015,17:30:27,Afternoon
3110,21/02/2015,17:54:51,Afternoon
3111,21/02/2015,18:11:42,Dinner
3112,21/02/2015,18:12:32,Dinner
3113,21/02/2015,18:13:22,Dinner
3114,21/02/2015,18:13:49,Dinner
3115,21/02/2015,18:15:34,Dinner
3116,21/02/2015,18:28:28,Dinner
3117,21/02/2015,18:47:53,Dinner
3118,21/02/2015,19:07:50,Dinner
3119,21/02/2015,19:16:59,Dinner
3120,21/02/2015,19:21:02,Dinner
3121,21/02/2015,19:25:20,Dinner
3122,21/02/2015,19:29:14,Dinner
3123,21/02/2015,19:46:07,Dinner
3124,21/02/2015,19:59:20,Dinner
3125,21/02/2015,20:12:37,Dinner
3126,21/02/2015,20:35:12,Dinner
3127,21/02/2015,20:40:10,Dinner
3128,21/02/2015,21:45:43,Dinner
3129,21/02/2015,21:50:56,Dinner
3130,21/02/2015,21:59:36,Dinner
3131,21/02/2015,22:14:02,Dinner
3132,21/02/2015,22:55:11,Dinner
3133,21/02/2015,23:05:24,Dinner
3134,22/02/2015,11:40:25,Lunch
3135,22/02/2015,12:00:54,Lunch
3136,22/02/2015,12:39:19,Lunch
3137,22/02/2015,12:40:49,Lunch
3138,22/02/2015,13:02:28,Lunch
3139,22/02/2015,13:11:07,Lunch
3140,22/02/2015,13:40:06,Lunch
3141,22/02/2015,14:15:23,Lunch
3142,22/02/2015,14:17:17,Lunch
3143,22/02/2015,15:16:59,Afternoon
3144,22/02/2015,15:26:04,Afternoon
3145,22/02/2015,15:41:07,Afternoon
3146,22/02/2015,15:55:09,Afternoon
3147,22/02/2015,15:59:59,Afternoon
3148,22/02/2015,16:03:50,Afternoon
3149,22/02/2015,16:23:12,Afternoon
3150,22/02/2015,16:23:23,Afternoon
3151,22/02/2015,16:34:34,Afternoon
3152,22/02/2015,16:42:27,Afternoon
3153,22/02/2015,17:00:52,Afternoon
3154,22/02/2015,17:44:21,Afternoon
3155,22/02/2015,18:28:37,Dinner
3156,22/02/2015,18:57:53,Dinner
3157,22/02/2015,19:34:23,Dinner
3158,22/02/2015,19:35:02,Dinner
3159,22/02/2015,19:38:44,Dinner
3160,22/02/2015,19:51:29,Dinner
3161,22/02/2015,19:53:24,Dinner
3162,22/02/2015,20:40:55,Dinner
3163,22/02/2015,20:43:58,Dinner
3164,22/02/2015,20:47:46,Dinner
3165,22/02/2015,21:02:45,Dinner
3166,22/02/2015,21:12:20,Dinner
3167,22/02/2015,21:13:36,Dinner
3168,22/02/2015,21:36:58,Dinner
3169,22/02/2015,21:50:42,Dinner
3170,22/02/2015,22:13:50,Dinner
3171,23/02/2015,11:18:31,Lunch
3172,23/02/2015,11:52:30,Lunch
3173,23/02/2015,11:54:41,Lunch
3174,23/02/2015,12:09:18,Lunch
3175,23/02/2015,12:10:43,Lunch
3176,23/02/2015,12:21:42,Lunch
3177,23/02/2015,12:23:43,Lunch
3178,23/02/2015,12:30:16,Lunch
3179,23/02/2015,12:41:52,Lunch
3180,23/02/2015,12:44:52,Lunch
3181,23/02/2015,12:51:43,Lunch
3182,23/02/2015,12:57:29,Lunch
3183,23/02/2015,13:04:34,Lunch
3184,23/02/2015,13:15:00,Lunch
3185,23/02/2015,13:22:07,Lunch
3186,23/02/2015,13:22:54,Lunch
3187,23/02/2015,13:27:18,Lunch
3188,23/02/2015,13:34:56,Lunch
3189,23/02/2015,13:59:04,Lunch
3190,23/02/2015,14:24:16,Lunch
3191,23/02/2015,15:11:01,Afternoon
3192,23/02/2015,15:19:27,Afternoon
3193,23/02/2015,15:49:25,Afternoon
3194,23/02/2015,16:19:34,Afternoon
3195,23/02/2015,16:24:11,Afternoon
3196,23/02/2015,16:28:00,Afternoon
3197,23/02/2015,16:36:02,Afternoon
3198,23/02/2015,16:40:05,Afternoon
3199,23/02/2015,17:13:58,Afternoon
3200,23/02/2015,17:16:39,Afternoon
3201,23/02/2015,17:21:33,Afternoon
3202,23/02/2015,17:22:50,Afternoon
3203,23/02/2015,17:23:12,Afternoon
3204,23/02/2015,17:29:25,Afternoon
3205,23/02/2015,17:31:33,Afternoon
3206,23/02/2015,17:31:54,Afternoon
3207,23/02/2015,17:34:41,Afternoon
3208,23/02/2015,17:41:51,Afternoon
3209,23/02/2015,17:42:59,Afternoon
3210,23/02/2015,18:05:29,Dinner
3211,23/02/2015,18:22:26,Dinner
3212,23/02/2015,18:33:38,Dinner
3213,23/02/2015,18:37:54,Dinner
3214,23/02/2015,18:39:22,Dinner
3215,23/02/2015,18:48:26,Dinner
3216,23/02/2015,18:51:30,Dinner
3217,23/02/2015,19:56:16,Dinner
3218,23/02/2015,19:57:22,Dinner
3219,23/02/2015,20:21:54,Dinner
3220,23/02/2015,20:33:37,Dinner
3221,23/02/2015,21:09:47,Dinner
3222,23/02/2015,21:19:27,Dinner
3223,23/02/2015,22:05:27,Dinner
3224,23/02/2015,22:22:21,Dinner
3225,24/02/2015,11:44:17,Lunch
3226,24/02/2015,11:56:22,Lunch
3227,24/02/2015,11:57:44,Lunch
3228,24/02/2015,12:08:42,Lunch
3229,24/02/2015,12:11:31,Lunch
3230,24/02/2015,12:13:18,Lunch
3231,24/02/2015,12:15:10,Lunch
3232,24/02/2015,12:24:43,Lunch
3233,24/02/2015,12:29:32,Lunch
3234,24/02/2015,12:34:37,Lunch
3235,24/02/2015,12:49:47,Lunch
3236,24/02/2015,12:50:51,Lunch
3237,24/02/2015,12:51:26,Lunch
3238,24/02/2015,12:52:55,Lunch
3239,24/02/2015,13:11:53,Lunch
3240,24/02/2015,13:24:10,Lunch
3241,24/02/2015,13:26:36,Lunch
3242,24/02/2015,13:26:39,Lunch
3243,24/02/2015,13:29:11,Lunch
3244,24/02/2015,13:40:52,Lunch
3245,24/02/2015,14:08:37,Lunch
3246,24/02/2015,14:31:36,Lunch
3247,24/02/2015,14:43:13,Lunch
3248,24/02/2015,15:00:06,Afternoon
3249,24/02/2015,15:18:55,Afternoon
3250,24/02/2015,16:09:29,Afternoon
3251,24/02/2015,16:19:28,Afternoon
3252,24/02/2015,16:28:32,Afternoon
3253,24/02/2015,16:33:11,Afternoon
3254,24/02/2015,16:39:08,Afternoon
3255,24/02/2015,16:41:21,Afternoon
3256,24/02/2015,17:31:07,Afternoon
3257,24/02/2015,17:38:20,Afternoon
3258,24/02/2015,17:40:49,Afternoon
3259,24/02/2015,17:40:57,Afternoon
3260,24/02/2015,17:41:19,Afternoon
3261,24/02/2015,17:50:57,Afternoon
3262,24/02/2015,18:05:09,Dinner
3263,24/02/2015,18:11:03,Dinner
3264,24/02/2015,18:19:39,Dinner
3265,24/02/2015,18:39:12,Dinner
3266,24/02/2015,18:40:58,Dinner
3267,24/02/2015,18:42:17,Dinner
3268,24/02/2015,19:23:15,Dinner
3269,24/02/2015,19:26:01,Dinner
3270,24/02/2015,19:31:37,Dinner
3271,24/02/2015,19:40:28,Dinner
3272,24/02/2015,19:43:11,Dinner
3273,24/02/2015,20:20:10,Dinner
3274,24/02/2015,20:23:21,Dinner
3275,24/02/2015,20:40:50,Dinner
3276,24/02/2015,20:46:55,Dinner
3277,24/02/2015,20:49:40,Dinner
3278,24/02/2015,21:03:42,Dinner
3279,24/02/2015,21:35:05,Dinner
3280,24/02/2015,21:48:31,Dinner
3281,24/02/2015,21:50:48,Dinner
3282,24/02/2015,22:57:58,Dinner
3283,25/02/2015,10:54:03,Lunch
3284,25/02/2015,11:37:52,Lunch
3285,25/02/2015,11:47:42,Lunch
3286,25/02/2015,11:50:16,Lunch
3287,25/02/2015,12:00:21,Lunch
3288,25/02/2015,12:00:55,Lunch
3289,25/02/2015,12:22:27,Lunch
3290,25/02/2015,12:32:36,Lunch
3291,25/02/2015,12:34:40,Lunch
3292,25/02/2015,12:39:18,Lunch
3293,25/02/2015,12:41:42,Lunch
3294,25/02/2015,12:43:23,Lunch
3295,25/02/2015,12:44:09,Lunch
3296,25/02/2015,12:45:11,Lunch
3297,25/02/2015,12:57:10,Lunch
3298,25/02/2015,13:01:51,Lunch
3299,25/02/2015,13:08:59,Lunch
3300,25/02/2015,13:10:46,Lunch
3301,25/02/2015,13:18:01,Lunch
3302,25/02/2015,13:24:42,Lunch
3303,25/02/2015,13:29:23,Lunch
3304,25/02/2015,13:36:09,Lunch
3305,25/02/2015,14:24:47,Lunch
3306,25/02/2015,14:25:47,Lunch
3307,25/02/2015,14:43:41,Lunch
3308,25/02/2015,15:07:18,Afternoon
3309,25/02/2015,15:11:35,Afternoon
3310,25/02/2015,15:39:00,Afternoon
3311,25/02/2015,15:44:27,Afternoon
3312,25/02/2015,15:49:29,Afternoon
3313,25/02/2015,15:52:00,Afternoon
3314,25/02/2015,15:54:56,Afternoon
3315,25/02/2015,16:28:11,Afternoon
3316,25/02/2015,16:38:42,Afternoon
3317,25/02/2015,16:51:29,Afternoon
3318,25/02/2015,16:58:06,Afternoon
3319,25/02/2015,17:05:27,Afternoon
3320,25/02/2015,17:09:14,Afternoon
3321,25/02/2015,17:22:08,Afternoon
3322,25/02/2015,17:25:13,Afternoon
3323,25/02/2015,17:45:10,Afternoon
3324,25/02/2015,17:59:30,Afternoon
3325,25/02/2015,18:00:51,Dinner
3326,25/02/2015,18:15:41,Dinner
3327,25/02/2015,18:19:46,Dinner
3328,25/02/2015,18:44:25,Dinner
3329,25/02/2015,18:49:43,Dinner
3330,25/02/2015,18:58:00,Dinner
3331,25/02/2015,19:31:42,Dinner
3332,25/02/2015,19:41:18,Dinner
3333,25/02/2015,19:44:04,Dinner
3334,25/02/2015,19:54:47,Dinner
3335,25/02/2015,20:03:38,Dinner
3336,25/02/2015,20:13:37,Dinner
3337,25/02/2015,20:15:01,Dinner
3338,25/02/2015,20:16:05,Dinner
3339,25/02/2015,20:27:43,Dinner
3340,25/02/2015,20:41:17,Dinner
3341,25/02/2015,20:46:02,Dinner
3342,25/02/2015,21:08:05,Dinner
3343,25/02/2015,21:16:08,Dinner
3344,25/02/2015,21:26:35,Dinner
3345,25/02/2015,21:39:51,Dinner
3346,26/02/2015,12:01:09,Lunch
3347,26/02/2015,12:03:11,Lunch
3348,26/02/2015,12:08:52,Lunch
3349,26/02/2015,12:12:46,Lunch
3350,26/02/2015,12:16:27,Lunch
3351,26/02/2015,12:18:48,Lunch
3352,26/02/2015,12:22:34,Lunch
3353,26/02/2015,12:39:02,Lunch
3354,26/02/2015,12:58:00,Lunch
3355,26/02/2015,13:04:26,Lunch
3356,26/02/2015,13:06:30,Lunch
3357,26/02/2015,13:07:13,Lunch
3358,26/02/2015,13:13:35,Lunch
3359,26/02/2015,13:25:04,Lunch
3360,26/02/2015,13:44:24,Lunch
3361,26/02/2015,13:50:11,Lunch
3362,26/02/2015,13:50:14,Lunch
3363,26/02/2015,13:52:23,Lunch
3364,26/02/2015,13:56:18,Lunch
3365,26/02/2015,14:08:46,Lunch
3366,26/02/2015,14:18:48,Lunch
3367,26/02/2015,14:28:31,Lunch
3368,26/02/2015,14:48:56,Lunch
3369,26/02/2015,15:22:08,Afternoon
3370,26/02/2015,15:39:19,Afternoon
3371,26/02/2015,15:58:02,Afternoon
3372,26/02/2015,15:58:38,Afternoon
3373,26/02/2015,16:01:28,Afternoon
3374,26/02/2015,16:15:25,Afternoon
3375,26/02/2015,16:20:18,Afternoon
3376,26/02/2015,16:27:20,Afternoon
3377,26/02/2015,16:32:16,Afternoon
3378,26/02/2015,16:53:26,Afternoon
3379,26/02/2015,16:55:17,Afternoon
3380,26/02/2015,17:16:51,Afternoon
3381,26/02/2015,17:22:05,Afternoon
3382,26/02/2015,17:24:43,Afternoon
3383,26/02/2015,17:31:14,Afternoon
3384,26/02/2015,17:37:19,Afternoon
3385,26/02/2015,17:45:02,Afternoon
3386,26/02/2015,17:50:20,Afternoon
3387,26/02/2015,17:51:35,Afternoon
3388,26/02/2015,17:53:56,Afternoon
3389,26/02/2015,18:19:17,Dinner
3390,26/02/2015,18:26:17,Dinner
3391,26/02/2015,18:37:03,Dinner
3392,26/02/2015,18:49:00,Dinner
3393,26/02/2015,18:53:40,Dinner
3394,26/02/2015,19:03:13,Dinner
3395,26/02/2015,19:08:46,Dinner
3396,26/02/2015,19:13:12,Dinner
3397,26/02/2015,19:25:04,Dinner
3398,26/02/2015,19:49:51,Dinner
3399,26/02/2015,20:22:43,Dinner
3400,26/02/2015,22:22:05,Dinner
3401,27/02/2015,11:48:28,Lunch
3402,27/02/2015,11:51:02,Lunch
3403,27/02/2015,11:57:25,Lunch
3404,27/02/2015,12:00:32,Lunch
3405,27/02/2015,12:07:37,Lunch
3406,27/02/2015,12:09:32,Lunch
3407,27/02/2015,12:09:41,Lunch
3408,27/02/2015,12:28:49,Lunch
3409,27/02/2015,12:29:39,Lunch
3410,27/02/2015,12:33:50,Lunch
3411,27/02/2015,12:38:54,Lunch
3412,27/02/2015,12:40:41,Lunch
3413,27/02/2015,12:54:17,Lunch
3414,27/02/2015,12:56:47,Lunch
3415,27/02/2015,13:02:11,Lunch
3416,27/02/2015,13:02:43,Lunch
3417,27/02/2015,13:05:16,Lunch
3418,27/02/2015,13:07:39,Lunch
3419,27/02/2015,13:36:13,Lunch
3420,27/02/2015,13:37:23,Lunch
3421,27/02/2015,13:57:48,Lunch
3422,27/02/2015,14:03:49,Lunch
3423,27/02/2015,14:09:03,Lunch
3424,27/02/2015,14:14:57,Lunch
3425,27/02/2015,14:26:06,Lunch
3426,27/02/2015,15:27:21,Afternoon
3427,27/02/2015,15:54:13,Afternoon
3428,27/02/2015,16:08:31,Afternoon
3429,27/02/2015,16:13:37,Afternoon
3430,27/02/2015,16:25:27,Afternoon
3431,27/02/2015,16:27:45,Afternoon
3432,27/02/2015,16:35:16,Afternoon
3433,27/02/2015,16:37:35,Afternoon
3434,27/02/2015,16:45:33,Afternoon
3435,27/02/2015,16:55:04,Afternoon
3436,27/02/2015,17:09:56,Afternoon
3437,27/02/2015,17:15:48,Afternoon
3438,27/02/2015,17:18:29,Afternoon
3439,27/02/2015,17:19:07,Afternoon
3440,27/02/2015,17:38:36,Afternoon
3441,27/02/2015,17:38:46,Afternoon
3442,27/02/2015,17:48:37,Afternoon
3443,27/02/2015,17:50:49,Afternoon
3444,27/02/2015,17:57:03,Afternoon
3445,27/02/2015,18:08:58,Dinner
3446,27/02/2015,18:09:37,Dinner
3447,27/02/2015,18:14:22,Dinner
3448,27/02/2015,18:30:33,Dinner
3449,27/02/2015,18:43:12,Dinner
3450,27/02/2015,18:45:28,Dinner
3451,27/02/2015,18:46:17,Dinner
3452,27/02/2015,18:47:21,Dinner
3453,27/02/2015,18:48:01,Dinner
3454,27/02/2015,18:57:55,Dinner
3455,27/02/2015,19:06:41,Dinner
3456,27/02/2015,19:09:27,Dinner
3457,27/02/2015,19:09:52,Dinner
3458,27/02/2015,19:11:01,Dinner
3459,27/02/2015,19:11:44,Dinner
3460,27/02/2015,19:14:07,Dinner
3461,27/02/2015,19:44:21,Dinner
3462,27/02/2015,19:55:23,Dinner
3463,27/02/2015,20:11:00,Dinner
3464,27/02/2015,20:15:36,Dinner
3465,27/02/2015,20:23:35,Dinner
3466,27/02/2015,20:35:42,Dinner
3467,27/02/2015,21:22:02,Dinner
3468,27/02/2015,21:38:02,Dinner
3469,27/02/2015,21:39:53,Dinner
3470,27/02/2015,21:53:24,Dinner
3471,27/02/2015,22:03:03,Dinner
3472,28/02/2015,11:34:54,Lunch
3473,28/02/2015,11:49:43,Lunch
3474,28/02/2015,11:50:01,Lunch
3475,28/02/2015,12:02:32,Lunch
3476,28/02/2015,12:08:55,Lunch
3477,28/02/2015,12:29:20,Lunch
3478,28/02/2015,12:34:26,Lunch
3479,28/02/2015,12:36:18,Lunch
3480,28/02/2015,12:44:01,Lunch
3481,28/02/2015,12:48:17,Lunch
3482,28/02/2015,13:05:32,Lunch
3483,28/02/2015,13:09:50,Lunch
3484,28/02/2015,13:57:51,Lunch
3485,28/02/2015,14:02:50,Lunch
3486,28/02/2015,14:10:13,Lunch
3487,28/02/2015,14:20:54,Lunch
3488,28/02/2015,14:52:00,Lunch
3489,28/02/2015,15:08:43,Afternoon
3490,28/02/2015,15:26:21,Afternoon
3491,28/02/2015,15:44:50,Afternoon
3492,28/02/2015,16:01:29,Afternoon
3493,28/02/2015,16:30:08,Afternoon
3494,28/02/2015,16:34:35,Afternoon
3495,28/02/2015,16:55:06,Afternoon
3496,28/02/2015,17:01:57,Afternoon
3497,28/02/2015,17:19:30,Afternoon
3498,28/02/2015,17:19:47,Afternoon
3499,28/02/2015,17:28:45,Afternoon
3500,28/02/2015,17:41:37,Afternoon
3501,28/02/2015,17:45:11,Afternoon
3502,28/02/2015,18:02:19,Dinner
3503,28/02/2015,18:15:31,Dinner
3504,28/02/2015,18:16:10,Dinner
3505,28/02/2015,18:35:20,Dinner
3506,28/02/2015,18:39:46,Dinner
3507,28/02/2015,18:47:24,Dinner
3508,28/02/2015,18:58:46,Dinner
3509,28/02/2015,19:05:49,Dinner
3510,28/02/2015,19:21:12,Dinner
3511,28/02/2015,19:23:54,Dinner
3512,28/02/2015,19:39:15,Dinner
3513,28/02/2015,19:44:10,Dinner
3514,28/02/2015,19:59:10,Dinner
3515,28/02/2015,20:00:18,Dinner
3516,28/02/2015,20:05:17,Dinner
3517,28/02/2015,20:06:50,Dinner
3518,28/02/2015,20:40:24,Dinner
3519,28/02/2015,20:42:48,Dinner
3520,28/02/2015,20:47:42,Dinner
3521,28/02/2015,20:51:13,Dinner
3522,28/02/2015,21:03:34,Dinner
3523,28/02/2015,21:06:54,Dinner
3524,28/02/2015,21:14:22,Dinner
3525,28/02/2015,21:21:02,Dinner
3526,28/02/2015,21:28:39,Dinner
3527,28/02/2015,21:30:14,Dinner
3528,28/02/2015,21:39:40,Dinner
3529,28/02/2015,21:52:13,Dinner
3530,28/02/2015,23:05:17,Dinner
3531,01/03/2015,11:34:00,Lunch
3532,01/03/2015,11:49:27,Lunch
3533,01/03/2015,12:08:01,Lunch
3534,01/03/2015,12:33:49,Lunch
3535,01/03/2015,12:47:14,Lunch
3536,01/03/2015,12:51:19,Lunch
3537,01/03/2015,12:52:52,Lunch
3538,01/03/2015,13:25:47,Lunch
3539,01/03/2015,14:08:51,Lunch
3540,01/03/2015,14:20:57,Lunch
3541,01/03/2015,14:39:01,Lunch
3542,01/03/2015,14:40:22,Lunch
3543,01/03/2015,14:41:33,Lunch
3544,01/03/2015,14:56:46,Lunch
3545,01/03/2015,15:10:04,Afternoon
3546,01/03/2015,15:20:14,Afternoon
3547,01/03/2015,15:47:40,Afternoon
3548,01/03/2015,15:57:50,Afternoon
3549,01/03/2015,16:58:16,Afternoon
3550,01/03/2015,17:04:49,Afternoon
3551,01/03/2015,17:04:51,Afternoon
3552,01/03/2015,17:06:58,Afternoon
3553,01/03/2015,17:29:42,Afternoon
3554,01/03/2015,17:42:36,Afternoon
3555,01/03/2015,17:48:53,Afternoon
3556,01/03/2015,17:52:21,Afternoon
3557,01/03/2015,18:07:12,Dinner
3558,01/03/2015,18:08:01,Dinner
3559,01/03/2015,18:17:40,Dinner
3560,01/03/2015,18:19:41,Dinner
3561,01/03/2015,18:36:33,Dinner
3562,01/03/2015,18:41:16,Dinner
3563,01/03/2015,18:44:52,Dinner
3564,01/03/2015,18:56:36,Dinner
3565,01/03/2015,19:01:34,Dinner
3566,01/03/2015,19:14:27,Dinner
3567,01/03/2015,19:20:28,Dinner
3568,01/03/2015,19:27:23,Dinner
3569,01/03/2015,19:39:29,Dinner
3570,01/03/2015,19:43:37,Dinner
3571,01/03/2015,19:56:35,Dinner
3572,01/03/2015,20:06:37,Dinner
3573,01/03/2015,20:07:52,Dinner
3574,01/03/2015,20:49:00,Dinner
3575,01/03/2015,21:10:58,Dinner
3576,01/03/2015,22:00:46,Dinner
3577,01/03/2015,22:08:42,Dinner
3578,01/03/2015,22:23:48,Dinner
3579,01/03/2015,22:59:18,Dinner
3580,02/03/2015,11:49:24,Lunch
3581,02/03/2015,11:52:25,Lunch
3582,02/03/2015,11:55:07,Lunch
3583,02/03/2015,12:07:16,Lunch
3584,02/03/2015,12:30:47,Lunch
3585,02/03/2015,12:33:30,Lunch
3586,02/03/2015,12:34:55,Lunch
3587,02/03/2015,12:39:13,Lunch
3588,02/03/2015,12:42:52,Lunch
3589,02/03/2015,12:46:49,Lunch
3590,02/03/2015,12:50:05,Lunch
3591,02/03/2015,13:07:22,Lunch
3592,02/03/2015,13:11:50,Lunch
3593,02/03/2015,13:15:28,Lunch
3594,02/03/2015,13:22:54,Lunch
3595,02/03/2015,13:33:21,Lunch
3596,02/03/2015,13:37:06,Lunch
3597,02/03/2015,13:43:07,Lunch
3598,02/03/2015,13:46:38,Lunch
3599,02/03/2015,13:59:44,Lunch
3600,02/03/2015,14:01:10,Lunch
3601,02/03/2015,14:04:41,Lunch
3602,02/03/2015,14:43:05,Lunch
3603,02/03/2015,15:01:31,Afternoon
3604,02/03/2015,15:27:26,Afternoon
3605,02/03/2015,15:27:51,Afternoon
3606,02/03/2015,15:40:12,Afternoon
3607,02/03/2015,15:43:31,Afternoon
3608,02/03/2015,15:50:46,Afternoon
3609,02/03/2015,15:53:54,Afternoon
3610,02/03/2015,16:19:32,Afternoon
3611,02/03/2015,16:28:50,Afternoon
3612,02/03/2015,16:36:01,Afternoon
3613,02/03/2015,16:36:54,Afternoon
3614,02/03/2015,16:58:21,Afternoon
3615,02/03/2015,17:13:08,Afternoon
3616,02/03/2015,17:19:07,Afternoon
3617,02/03/2015,17:31:32,Afternoon
3618,02/03/2015,17:33:55,Afternoon
3619,02/03/2015,17:47:31,Afternoon
3620,02/03/2015,17:54:08,Afternoon
3621,02/03/2015,18:02:16,Dinner
3622,02/03/2015,18:06:22,Dinner
3623,02/03/2015,18:20:06,Dinner
3624,02/03/2015,18:25:01,Dinner
3625,02/03/2015,18:29:22,Dinner
3626,02/03/2015,18:29:51,Dinner
3627,02/03/2015,18:45:21,Dinner
3628,02/03/2015,19:01:00,Dinner
3629,02/03/2015,19:09:34,Dinner
3630,02/03/2015,19:34:40,Dinner
3631,02/03/2015,20:41:25,Dinner
3632,02/03/2015,21:00:34,Dinner
3633,02/03/2015,21:03:49,Dinner
3634,02/03/2015,21:16:40,Dinner
3635,02/03/2015,21:28:09,Dinner
3636,02/03/2015,21:34:03,Dinner
3637,02/03/2015,22:21:24,Dinner
3638,03/03/2015,11:26:02,Lunch
3639,03/03/2015,11:31:41,Lunch
3640,03/03/2015,11:50:41,Lunch
3641,03/03/2015,12:14:07,Lunch
3642,03/03/2015,12:24:18,Lunch
3643,03/03/2015,12:39:57,Lunch
3644,03/03/2015,12:48:47,Lunch
3645,03/03/2015,12:57:06,Lunch
3646,03/03/2015,12:57:32,Lunch
3647,03/03/2015,13:01:48,Lunch
3648,03/03/2015,13:05:06,Lunch
3649,03/03/2015,13:07:20,Lunch
3650,03/03/2015,13:13:33,Lunch
3651,03/03/2015,13:16:50,Lunch
3652,03/03/2015,13:21:01,Lunch
3653,03/03/2015,13:25:29,Lunch
3654,03/03/2015,13:38:34,Lunch
3655,03/03/2015,13:39:24,Lunch
3656,03/03/2015,13:41:05,Lunch
3657,03/03/2015,13:53:01,Lunch
3658,03/03/2015,14:00:33,Lunch
3659,03/03/2015,14:03:25,Lunch
